7	pr7	2048	128	1840	   2048x   128x  1840 wg=    0 S=1 -> 256x256 :  0.023680 ms    40.739 TFLOPs
8	main	2048	6144	512	   2048x  6144x   512 wg=  256 S=1 -> 128x384 :  0.016858 ms   764.317 TFLOPs
8	pr7	2048	6144	512	   2048x  6144x   512 wg=  256 S=1 -> 128x384 :  0.018844 ms   683.765 TFLOPs
8	main	2048	2048	3490	   2048x  2048x  3490 wg=  256 S=2 -> 128x256 :  0.036446 ms   803.272 TFLOPs
8	pr7	2048	2048	3490	   2048x  2048x  3490 wg=  256 S=2 -> 128x256 :  0.034940 ms   837.896 TFLOPs
8	main	2048	1024	105728	   2048x  1024x105728 wg=  256 S=4 -> 128x256 :  0.319432 ms  1388.263 TFLOPs
8	pr7	2048	1024	105728	   2048x  1024x105728 wg=  256 S=4 -> 128x256 :  0.316902 ms  1399.345 TFLOPs
8	main	2048	1024	16128	   2048x  1024x 16128 wg=  256 S=4 -> 128x256 :  0.053664 ms  1260.537 TFLOPs
8	pr7	2048	1024	16128	   2048x  1024x 16128 wg=  256 S=4 -> 128x256 :  0.052802 ms  1281.118 TFLOPs
8	main	2048	4096	4096	   2048x  4096x  4096 wg=  256 S=1 -> 128x256 :  0.042822 ms  1604.767 TFLOPs
8	pr7	2048	4096	4096	   2048x  4096x  4096 wg=  256 S=1 -> 128x256 :  0.041768 ms  1645.258 TFLOPs
8	main	2048	128	64	   2048x   128x    64 wg=   16 S=1 -> 128x128 :  0.004002 ms     8.384 TFLOPs
8	pr7	2048	128	64	   2048x   128x    64 wg=    0 S=1 -> 256x256 :  0.008088 ms     4.149 TFLOPs
8	main	2048	128	1840	   2048x   128x  1840 wg=   16 S=1 -> 128x128 :  0.012680 ms    76.080 TFLOPs
8	pr7	2048	128	1840	   2048x   128x  1840 wg=    0 S=1 -> 256x256 :  0.023670 ms    40.756 TFLOPs
9	main	2048	6144	512	   2048x  6144x   512 wg=  256 S=1 -> 128x384 :  0.016334 ms   788.839 TFLOPs
9	pr7	2048	6144	512	   2048x  6144x   512 wg=  256 S=1 -> 128x384 :  0.020290 ms   635.032 TFLOPs
9	main	2048	2048	3490	   2048x  2048x  3490 wg=  256 S=2 -> 128x256 :  0.035828 ms   817.130 TFLOPs
9	pr7	2048	2048	3490	   2048x  2048x  3490 wg=  256 S=2 -> 128x256 :  0.035276 ms   829.918 TFLOPs
9	main	2048	1024	105728	   2048x  1024x105728 wg=  256 S=4 -> 128x256 :  0.318550 ms  1392.104 TFLOPs
9	pr7	2048	1024	105728	   2048x  1024x105728 wg=  256 S=4 -> 128x256 :  0.313060 ms  1416.518 TFLOPs
9	main	2048	1024	16128	   2048x  1024x 16128 wg=  256 S=4 -> 128x256 :  0.054948 ms  1231.089 TFLOPs
9	pr7	2048	1024	16128	   2048x  1024x 16128 wg=  256 S=4 -> 128x256 :  0.053068 ms  1274.694 TFLOPs
9	main	2048	4096	4096	   2048x  4096x  4096 wg=  256 S=1 -> 128x256 :  0.043036 ms  1596.785 TFLOPs
9	pr7	2048	4096	4096	   2048x  4096x  4096 wg=  256 S=1 -> 128x256 :  0.043034 ms  1596.870 TFLOPs
9	main	2048	128	64	   2048x   128x    64 wg=   16 S=1 -> 128x128 :  0.004002 ms     8.384 TFLOPs
9	pr7	2048	128	64	   2048x   128x    64 wg=    0 S=1 -> 256x256 :  0.008104 ms     4.140 TFLOPs
9	main	2048	128	1840	   2048x   128x  1840 wg=   16 S=1 -> 128x128 :  0.012702 ms    75.948 TFLOPs
9	pr7	2048	128	1840	   2048x   128x  1840 wg=    0 S=1 -> 256x256 :  0.023680 ms    40.738 TFLOPs
